activity_id,title,activity_category,meta_description,thumbnail_image_url,start_date,end_date,register_number,participated_number,expense_money,visible,content,viewCount,created_on,last_modified_on,permalink_url
FB00233,hi,Không xác định,hi,https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,hi,,2025-04-06T23:57:39.100665,2025-04-06T23:57:39.100665,https://www.facebook.com/ETClub.UEH/posts/571289265191721?comment_id=574335178204220&__cft__[0]=AZX6JABrO4iKM-kS_v4PnVK-Gvd0EgM7YJPQrbSjWRdmgWPP-tTlmlShIwWp7HlD760yOGmwzmM_Nzui10NcTN0BjBOT6VtjsbSTn_nDfAVMZQZn7Rc9swOGsJK3eKEZFVac10ZPTfXFH69V098ZZ57MvYXQHCyD74mwgmpEVPs2Eqd8L-KpIc6M5VfM-xsTKaE&__tn__=R-R
FB00234,,Không xác định,,https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,,,2025-04-06T23:57:56.287277,2025-04-06T23:57:56.287277,https://www.facebook.com/ETClub.UEH/posts/523822473271734?comment_id=200817002645903&__cft__[0]=AZUlVUCV5hZDZgHOfBrge3E6dmwfUbalMyzpY2sKdbCkKmrtFkGbAR8w6rHs03lW57QZHByg7n72RC58NGMlmZo2fj50GDLbHaCnrqdPzV0tGo1X1zPX5n7KtAWtQHCrPLvvE-3NH2SkMH28EmAhjWEED-F-xJZVUl9am3vAea5bjlESnVX_O4WRz-flxcfnOTQ&__tn__=R-R
FB00235,,Không xác định,,https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,,,2025-04-06T23:58:07.267539,2025-04-06T23:58:07.267539,https://www.facebook.com/ETClub.UEH/posts/1358734281291260?comment_id=715557899792787&__cft__[0]=AZWrfEXP2xvJzGEvsdXx_BwKvyki0mkSznmf7cYGgvjgip2M5LGbuUArTZTELVMYNrFoZ8xyGi9Y3L2xz7xHpFKgCIwtdA-OZOAF2n5TvjuiTem6YdJ0Q8cIh59F0A28piO29ZnHqHdr3mCkG7yGnu11uaIv2v6T_3rG-L-wKoy1phv2qtGg3e2MdiTrf5FUjWpVCbpDAp1jBvIDaq__Asjy&__tn__=R-R
FB00236,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê ",Không xác định,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương m",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương mà ảnh mặ…See more",,2025-04-06T23:58:23.761546,2025-04-06T23:58:23.761546,https://www.facebook.com/ETClub.UEH/posts/634826072171373?comment_id=871451750795678&__cft__[0]=AZULNKWXMTgvMAvtQxPhL5stoVmv7CUwpwej0lkQDsrupSmZ8x1uyTCmh_podYlBONQ3ag-v0Kf0YRALmwkbplisNCvXpeKyYY7qmW6ruz2DICFhLzL-VxBK56LaNOfj5CRxGUXzcsXs0A6nMwlyW9tIETAHXfYKPCkUEyM6VtXBMkTTtXrneMa691VGNogt1Mk&__tn__=R-R
FB00237,,Không xác định,,https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,,,2025-04-06T23:58:34.119152,2025-04-06T23:58:34.119152,https://www.facebook.com/ETClub.UEH/posts/1366865970478091?comment_id=557278235746164&reply_comment_id=1007569433452057&__cft__[0]=AZURWOL3ucX1R0YLzK1JlHVLqnoSODjgrGG2vr5Kqvy3pAF_OZAGYVL9PZrm-wp76xnRaZHbBuGRPVQ5TRcFgkbI2r2W3Rai1OBm-JTgzsYlUcxqz4sxcSKN4WG8QCUKnEagJ9fDvz9J2KLZvDWxpVGJboUGRpQ1P_rsjMODl79Ma9e-qMX0q1qtkP7atEHwsCEXIkJfykZva7-aSVWvjjzU&__tn__=R-R
FB00238,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:58:44.826090,2025-04-06T23:58:44.826090,https://www.facebook.com/ETClub.UEH/posts/530116092642372?comment_id=611651570887748&reply_comment_id=1636132683483602&__cft__[0]=AZXn6807g67LbO604UNuw1zAkoA1V0FDtKq2U4HQRU8hDViPMciCvD29r71uAk5NGyCuAlfQvmAugnsoBamhajr9yBy9HnsiqEHQCuN3QJ1xIzLuDfQJRIdEmKBM1FSBetElK4dnXOenWRZeGeOQJeCAbU0jn1yEapKnsasMkPx7jEAhwUlam3RlzLa93P8LRZE&__tn__=R-R
FB00239,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:58:55.597689,2025-04-06T23:58:55.597689,https://www.facebook.com/ETClub.UEH/posts/1414036652427689?comment_id=5356898067757623&__cft__[0]=AZUOmaxvadY9TrnC9dgAc6no_eHn6G1nFamiMPOV-lRi5G-n-oDRfURJedlTEme7c5LNBSngAJPwsYJJyvYNeAYxj5Wpu6ASZPAmMokCvNei-M9P3LNRPXMO2lD6cvDmO9bkl4Z38mHzt-csgsNge5mFxS0q6Fym_sFgTUWI5-wfl-diqzpZNrIWIG5o72K1q6XxeYBKjI5Pcqfd00wwYurA&__tn__=R-R
FB00240,,Không xác định,,https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,,,2025-04-06T23:59:08.834864,2025-04-06T23:59:08.834864,https://www.facebook.com/ETClub.UEH/posts/1258396507991705?comment_id=1258408597990496&__cft__[0]=AZXdbiDjO6QLEK3cseFL7VwLTzKga9R4gzXjmBeWAYuEhjutMCpTpcdDeZVN77nDVjreJ1TtTHd3L4zSZWdzb-I-cl4Hw8PyziDEWb8Y7BiMCfv7UJTec4tiQHGFPTth4vN5R5i-zngCNUmUuRdYJJ7jp6cfsmlPkUomTpkky5GJEnkjYdPcdJ3MvO1xbfS-QSWAi_KyTS-MtUGQni_2ENdX&__tn__=R-R
FB00241,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:59:19.553806,2025-04-06T23:59:19.553806,https://www.facebook.com/ETClub.UEH/posts/1532096687288351?comment_id=433605572244188&reply_comment_id=1527535297959231&__cft__[0]=AZWkfn_Nc_Vjukz6LJ9-W_qGQBUPz6KnEj7_in8VjqbNg6lYcCNnLgKNcXqU5jSp1MWaPOUglj2lqOK7O_kA-XecqfG9a8ToGqDPVfmwxeP8HTRb4n3fL7RD1vvrX3qi-Sg5vkMFNTWbxRIZ957KDMGuWhAdGBWubKV6Sq5DWxTKtoSIxM7Tz3XBBDDQ2_Owh1pHS3WJWI5IDYjWeUp7mJSn&__tn__=R-R
FB00242,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:59:29.654276,2025-04-06T23:59:29.654276,https://www.facebook.com/ETClub.UEH/posts/949613882203304?comment_id=949928198838539&__cft__[0]=AZXkvBoDIYfw8ErKPEHP8oE8jsEIbZSTuoBRFmHI34Ks9Uf6riv_JO80e9Ida1MM2HLBusZq41ORX-FhaVkWlwSwhxWIV_CC3OEctdJlhw-ozfQzYcSDEgnr5yI-sZsBfDL8FLVblnDo6cVWnoK4Uol9zazzPuYQ22ZDabJAK2jo0T5BQ3gqf9bMkQHs-xZVWAM&__tn__=R-R
FB00243,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:59:40.740595,2025-04-06T23:59:40.740595,https://www.facebook.com/ETClub.UEH/posts/1400765420421479?comment_id=709036576794203&reply_comment_id=1663129000753806&__cft__[0]=AZUCLzuDbACYMSasI4dfJBKv1xYcnL-x5kTiUUNTHDvPXlV0z26G31Rq5yoyEU_oUqRMVUzHxna1mCAKVvjwUY7wJvMuGcpscV5uZgv1uv_OB7WyMUjmkKeMWgyvdXRFY88ntQMHMm1rdEr1keSYOHyJhpc0x3vj4-fqkDYp0GSUKpkUEJBlNBgArXqoaD1aey2xfPEDFSERUfOEvqPS8BYo&__tn__=R-R
FB00244,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:59:51.554426,2025-04-06T23:59:51.554426,https://www.facebook.com/ETClub.UEH/posts/628375302816450?comment_id=158309850676880&__cft__[0]=AZX2beBAkHnmrrt83V_LCoKeoqFl6_nYe0e7e8V1HLjT6nMQdknJdj3JMFfKGoSZBUNkhMR0xoFZ5xLbkXdoPdKYO3cXm7u26KID2UDMuv6OH0AJuQHen4v9n2VHOujbPOcPbuGnsmaLRULKi9GOhMhSUforIaEFJ8SfXh72rIYgkW-k3V2lkIswInkM3snQLQ8&__tn__=R-R
FB00245,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-07T00:00:05.654931,2025-04-07T00:00:05.654931,https://www.facebook.com/ETClub.UEH/posts/1088818314949526?comment_id=1088881128276578&__cft__[0]=AZUX0-g_9x-aeSiIjN0_jAT59pR2Y35oB-nAD3Nz_huzOe6F9D_zQToCdeqN2Nrh_E1SXkyloVJPpzX6MgJCmnrSQ1H5teWQ62sZ2lC_j0FSGc--Ppc1x09mOCMerrbIG78KwAqRdAV7uzN-ETfYVeXs0CqW7MJcx4unH27PUZ6SNsME1lAgGWDfLwmPtWZW3spF5OpLMc3_SfFt0hL748cB&__tn__=R-R
FB00246,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-07T00:00:17.126700,2025-04-07T00:00:17.126700,https://www.facebook.com/ETClub.UEH/posts/657096936610953?comment_id=597004249199793&reply_comment_id=1055109685837407&__cft__[0]=AZX4YCEOlo59mbnbA7n0mVQmx5XMZETQVr7NLgC-UnvrYiaL0086Xi42Lb-4MGe8P7orH0BiRjyH6SLw8LsuZDqCiVG1J7wjw5eTstQMtL_eNg1Ak12Leqzjr0GUN3L4GKR1u4K0qyDdUiAGlwxfDzAjQcbxbivRybHgFTdFe1b5z4UdxpYOvKgHrE0U1viNqO0&__tn__=R-R
FB00247,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-07T00:00:28.050188,2025-04-07T00:00:28.050188,https://www.facebook.com/ETClub.UEH/posts/1249794922185197?comment_id=1249809095517113&reply_comment_id=1249824805515542&__cft__[0]=AZU9sUrfKU69zPLqo0lpG_eS8yKTtV2WfVMgsCbB-TbAoGwFynXGMd9Ca-Z4u97oemobx3Gxalf8L3Tak4DiMOuMbrtVaWNOkVChs-zI0XlRwPVH5bRVxL78u6XzOAvK8X9C14edNjibsEFsYYt2xQ_nhFHmVomjFhJ8cTaJx2yCrgZ4s6-Z1QsMal8tEKyzWuE739JkZnbeRsIHaIdlB8XP&__tn__=R-R
FB00248,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-07T00:00:38.976304,2025-04-07T00:00:38.976304,https://www.facebook.com/ETClub.UEH/posts/1338958243268864?comment_id=1338963643268324&reply_comment_id=1338992219932133&__cft__[0]=AZXnkkaG55D2tmkyk1lj1dmFgl_-nabzP24Dg5q5u9s0JK9gY5cLEaSZy4CCsuebhbsKfkkrD_6KdziU038kFLsoTDrFe8JCGRBbggQ98RoFsrXkXLGG9gWUsBOVeYOSnqXN182TotQJyRZHZmnijANvvEYsOo0KyTVNUbnuMcAYa2TufESho4gf_8ncgK8QbCNztQwZLgqeRGdSKhdsv4nG&__tn__=R-R
FB00249,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-07T00:00:48.438680,2025-04-07T00:00:48.438680,https://www.facebook.com/ETClub.UEH/posts/1261055051059184?comment_id=1261064974391525&__cft__[0]=AZWT_GaaJd6t9YZq4WWHF64i6QmMMHPOHlYZqkzxM6T4iAIBVKWftbQ5WaLfZ38KlOpQhlUr-k6IYlmzjcD16SePZxMweSvqlTrzbCEFDV2fLD171ih41LI4R87pctJhbf4Apm9gs3hCmN_loYb7_xuuVvPl9twDabr6pIBWbh_835MDQtUyuN-3jhpOABYV4lSzysjns5mAK1idIVxREyOB&__tn__=R-R
FB00250,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-07T00:00:59.925149,2025-04-07T00:00:59.925149,https://www.facebook.com/ETClub.UEH/posts/937013535285957?comment_id=437866312653244&reply_comment_id=1147839713383380&__cft__[0]=AZWyL9_UzHbkpLd9VwWkW6ls9CiJhFste24d9hDYpavapZV3OwNjjsGVoaP25pAnnHkmhjFI-zK7nUzKSogdOhBIZ8vKVWl13xgD2kDr2certlEsHqk9qlZ_m0yq5xD8kvXcIDAsngMPBYGD72fH3_SLUU01FUM4QPsWsbZ7VkzPh-SsnRI0b7I-Ul7jQP-O3ms&__tn__=R-R
FB00251,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-07T00:01:16.788636,2025-04-07T00:01:16.788636,https://www.facebook.com/ETClub.UEH/posts/884364633884181?comment_id=511279661905182&__cft__[0]=AZWq3Do2FkiQLNSQhwwG_slI8-lLPZ3uceLj2Q0IIdzFHcMk7Wg8RZcrvsHYVLNaRdWwoAXJ8pul9c0gqgNy0qf_w7r2Og66wtzws9XVG7Di0xh1g86kvznObjBsX6wXwOG9_FulwYSSKvK6EQqFenXZw_LyYcETeEMzYaZD5aXHkQX_LM4LsHJLJyeVC6JNQ98&__tn__=R-R
FB00252,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-07T00:01:27.930940,2025-04-07T00:01:27.930940,https://www.facebook.com/ETClub.UEH/posts/964589602528350?comment_id=1232458591929207&__cft__[0]=AZU94nDY80acYlWLNw35nkfhowcuqYuKA0jZ52fl0xywUQ9FJSoVEt9s2RgR1kYe_hOC3xzHXHDrSIEWdmS28wLBU3JBq9huv5hWU1jQJYCjomtROijTi1p5VM186HLmr3kp8P_VT26JdjUUF1coiNY2UHQWcXgjBU06XwltFSNa4-yXs5KmfN5AD_gH4aqz2zg&__tn__=R-R
FB00253,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-07T00:01:38.715043,2025-04-07T00:01:38.715043,https://www.facebook.com/ETClub.UEH/posts/1163426520822038?comment_id=1163521777479179&reply_comment_id=1163522107479146&__cft__[0]=AZXOS2U_Wz2V-MEXoyuomTNGChyzYaCR0GAgqADFKpUNGth_c7JxBXL4qk73EInTzSeBFAvMN5Q7T3PC11aFVI8fZhEdYs7mKqPaMRjYJXzTzfg84zP2rOSKgseDsIGSQHlITiPfIDguxo-ws-9DdRGma6cRXzkCESrVi9ihf3TdC8-XcH-Ch_ifu-_fQdleyacBqtyMH6aUTqU3eX71gcS_&__tn__=R-R
FB00254,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-07T00:01:48.662188,2025-04-07T00:01:48.662188,https://www.facebook.com/ETClub.UEH/posts/611986387788675?comment_id=1378525269678548&__cft__[0]=AZUrUKArlSz56xkx7C4U-4r3tZahrFTBgZY5jApmNLs7qHjCdcuaRw5mrVwDzkbPRGcl5PLEVTVls9zVCuMHLiMxV9dV052cwaN-0xYP9q-f3RhyKv8brWqNkd1ykhr-HxaWnrUyUq5gO6y0QwQ5CPCLeqlpw51wSji35zOyiku9G2xkX4IFsxCHnHjeOQMTUv8&__tn__=R-R
FB00255,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-07T00:02:05.780728,2025-04-07T00:02:05.780728,https://www.facebook.com/ETClub.UEH/posts/1128863370945020?comment_id=1128890427608981&reply_comment_id=1128946004270090&__cft__[0]=AZWN61KBQk9bE7HpmXKxL2sJYjwo0vNjwyqJW1eZhR7aCKPXK18uSj_Da-s2fjVSZt-wFITGTMpNo99e0SwzkGzrD0Ye_ZXSsGRRp1fIUNsvldiEK8hfY0HOV1ZqL-5ghYMWIvxKOoeM4zsdwOeYOnt9K-AXU7VaEhky5-hpnQc1kxHYTJ-cLPpvi1EL6182qiHd08Te2m20wVPn-I3Fx5vj&__tn__=R-R
FB00256,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/kD5Sv0isIPs.png?_nc_eui2=AeHq1ciGnNzEkP8ZQ2aDFiI0kjUNVSmh29aSNQ1VKaHb1rg5B6mwqt9Soejq5LxWFCiH1PGjvrY8zJKOdsg72r5S,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-07T00:02:16.638743,2025-04-07T00:02:16.638743,https://www.facebook.com/ETClub.UEH/posts/959042656416378?comment_id=990429572621755&__cft__[0]=AZVgIAPpD-vxygGnhSe7V_84HR5Vgf5h9-Ue2ouoR_f4uWCQxwEcfZPySoNfIXcsm6dkrOA4u3d9GQZnbzgdKHRkpHutQl9Q1CWxaoK-N6JM_eSoJyGak2VC-_dPF6rRh6dfVQehX1ZdKsfmAcjSrHj0OPaP66E9IldYqLXPmoU5eojgE-W8DIg-_TeWrIyl1zE&__tn__=R-R
